"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","0","tests.unit.engine","test_logging","TestLogging","","","test_flask_log_exists",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_logs_path",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","1","tests.unit.engine","test_config","TestEngineConfig","","","test_config_exists",""
"passed","Tue Jun 02 04:04:43 UTC 2026","Tue Jun 02 04:04:43 UTC 2026","4","tests.e2e","test_operator_workflow","TestOperatorWorkflow","","","test_workflow_execution",""
"passed","Tue Jun 02 04:04:41 UTC 2026","Tue Jun 02 04:04:41 UTC 2026","5","tests.integration.engine","test_webform_port_9000","TestWebformAssets","","","test_webform_bundle",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_command_module_exists",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_module_yaml_exists",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","1","tests.unit.engine","test_workflow_parser","TestWorkflowParser","","","test_hello_world_valid_yaml",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_modules_path",""
"passed","Tue Jun 02 04:03:14 UTC 2026","Tue Jun 02 04:03:15 UTC 2026","492","tests.unit.cli","test_cli_commands","TestCLICommands","","","test_prompt",""
"passed","Tue Jun 02 04:03:15 UTC 2026","Tue Jun 02 04:03:16 UTC 2026","492","tests.unit.cli","test_cli_commands","TestCLICommands","","","test_help",""
"passed","Tue Jun 02 04:04:44 UTC 2026","Tue Jun 02 04:04:44 UTC 2026","498","tests.e2e","test_webform_ui","TestWebformUI","","","test_webform_loads",""
"passed","Tue Jun 02 04:04:42 UTC 2026","Tue Jun 02 04:04:42 UTC 2026","550","tests.integration.cli","test_cli_workflow_execution","TestCLIWorkflowExecution","","","test_cli_executes_workflow",""
"passed","Tue Jun 02 04:04:43 UTC 2026","Tue Jun 02 04:04:43 UTC 2026","7","tests.integration.cli","test_ttyd_is_running","TestTtydIsRunning","","","test_ttyd_is_running",""
"passed","Tue Jun 02 04:03:16 UTC 2026","Tue Jun 02 04:03:17 UTC 2026","492","tests.unit.cli","test_sawectl_validate","TestSawectlValidate","","","test_validate_workflow",""
"passed","Tue Jun 02 04:04:41 UTC 2026","Tue Jun 02 04:04:41 UTC 2026","4","tests.integration.engine","test_engine_api","TestEngineAPI","","","test_api_root",""
"passed","Tue Jun 02 04:03:09 UTC 2026","Tue Jun 02 04:03:09 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_config_loads",""
"passed","Tue Jun 02 04:04:43 UTC 2026","Tue Jun 02 04:04:43 UTC 2026","8","tests.e2e","test_full_platform_flow","TestFullPlatformFlow","","","test_system_health",""
"passed","Tue Jun 02 04:04:41 UTC 2026","Tue Jun 02 04:04:41 UTC 2026","6","tests.integration.engine","test_workflow_execution","TestWorkflowExecution","","","test_trigger_workflow",""
"passed","Tue Jun 02 04:03:16 UTC 2026","Tue Jun 02 04:03:16 UTC 2026","503","tests.unit.cli","test_sawectl_init","TestSawectlInit","","","test_init_module",""
